vecFilename: /VAF/src/cpp/test/ecapatdnn_0103_a.bin
Number of lines in /VAF/src/cpp/test/ecapatdnn_0103_a.txt: 112963
11003_1657268019914000ECAPATDNN,11003_1669945887178837ECAPATDNN,0.957312
11003_1657268019914000ECAPATDNN,11004_1647330134765089ECAPATDNN,0.966014
11003_1657268019914000ECAPATDNN,11004_1651134095781659ECAPATDNN,0.961707
11003_1657268019914000ECAPATDNN,11004_1656055138788907ECAPATDNN,0.962312
11003_1657268019914000ECAPATDNN,11004_1656056769927481ECAPATDNN,0.948351
11003_1657268019914000ECAPATDNN,11005_1644906708650011ECAPATDNN,0.97053
11003_1657268019914000ECAPATDNN,11005_1657435208678843ECAPATDNN,0.996487
11003_1657268019914000ECAPATDNN,11006_1658883792032890ECAPATDNN,0.957282
11003_1657268019914000ECAPATDNN,11006_1658900686305317ECAPATDNN,0.951082
11003_1657268019914000ECAPATDNN,11008_1647223457965141ECAPATDNN,0.949611
11003_1657268019914000ECAPATDNN,11008_1647224665939193ECAPATDNN,0.963752
11003_1657268019914000ECAPATDNN,11008_1647497916442784ECAPATDNN,0.95317
11003_1657268019914000ECAPATDNN,11009_1630400703235272ECAPATDNN,0.932012
11003_1657268019914000ECAPATDNN,11010_1654505711401777ECAPATDNN,0.941
11003_1657268019914000ECAPATDNN,11010_1654505918424165ECAPATDNN,0.931175
11003_1657268019914000ECAPATDNN,11010_1656726956235426ECAPATDNN,0.950896
11003_1669945637210573ECAPATDNN,11003_1669945785528808ECAPATDNN,0.956487
11003_1669945637210573ECAPATDNN,11003_1669945887178837ECAPATDNN,0.986701
11003_1669945637210573ECAPATDNN,11004_1647330134765089ECAPATDNN,0.945953
11003_1669945637210573ECAPATDNN,11004_1651134095781659ECAPATDNN,0.999302
11003_1669945637210573ECAPATDNN,11004_1656055138788907ECAPATDNN,0.998447
11003_1669945637210573ECAPATDNN,11004_1656056769927481ECAPATDNN,0.983104
11003_1669945637210573ECAPATDNN,11005_1644906708650011ECAPATDNN,0.941364
11003_1669945637210573ECAPATDNN,11005_1657435208678843ECAPATDNN,0.958483
11003_1669945637210573ECAPATDNN,11006_1658883792032890ECAPATDNN,0.989102
11003_1669945637210573ECAPATDNN,11006_1658900686305317ECAPATDNN,0.976836
11003_1669945637210573ECAPATDNN,11007_1665134802601178ECAPATDNN,0.918626
11003_1669945637210573ECAPATDNN,11008_1647223457965141ECAPATDNN,0.975331
11003_1669945637210573ECAPATDNN,11008_1647224665939193ECAPATDNN,0.998504
11003_1669945637210573ECAPATDNN,11008_1647497916442784ECAPATDNN,0.980944
11003_1669945637210573ECAPATDNN,11009_1630400703235272ECAPATDNN,0.957079
11003_1669945637210573ECAPATDNN,11009_1630401495024929ECAPATDNN,0.943371
11003_1669945637210573ECAPATDNN,11010_1654505711401777ECAPATDNN,0.965408
11003_1669945637210573ECAPATDNN,11010_1654505918424165ECAPATDNN,0.952005
11003_1669945637210573ECAPATDNN,11010_1656726956235426ECAPATDNN,0.976061
11003_1669945785528808ECAPATDNN,11003_1669945887178837ECAPATDNN,0.925359
11003_1669945785528808ECAPATDNN,11004_1637817541647925ECAPATDNN,0.906878
11003_1669945785528808ECAPATDNN,11004_1647330134765089ECAPATDNN,0.940154
11003_1669945785528808ECAPATDNN,11004_1651134095781659ECAPATDNN,0.962664
11003_1669945785528808ECAPATDNN,11004_1656055138788907ECAPATDNN,0.954367
11003_1669945785528808ECAPATDNN,11004_1656056769927481ECAPATDNN,0.985352
11003_1669945785528808ECAPATDNN,11005_1644906708650011ECAPATDNN,0.956352
11003_1669945785528808ECAPATDNN,11005_1657435208678843ECAPATDNN,0.916689
11003_1669945785528808ECAPATDNN,11006_1658883792032890ECAPATDNN,0.946824
11003_1669945785528808ECAPATDNN,11007_1665134802601178ECAPATDNN,0.979019
11003_1669945785528808ECAPATDNN,11008_1647224665939193ECAPATDNN,0.953296
11003_1669945785528808ECAPATDNN,11008_1647497916442784ECAPATDNN,0.900684
11003_1669945785528808ECAPATDNN,11009_1630401495024929ECAPATDNN,0.966289
11003_1669945887178837ECAPATDNN,11004_1647330134765089ECAPATDNN,0.923436
11003_1669945887178837ECAPATDNN,11004_1651134095781659ECAPATDNN,0.983913
11003_1669945887178837ECAPATDNN,11004_1656055138788907ECAPATDNN,0.988736
11003_1669945887178837ECAPATDNN,11004_1656056769927481ECAPATDNN,0.966923
11003_1669945887178837ECAPATDNN,11005_1644906708650011ECAPATDNN,0.914813
11003_1669945887178837ECAPATDNN,11005_1657435208678843ECAPATDNN,0.958794
11003_1669945887178837ECAPATDNN,11006_1658883792032890ECAPATDNN,0.986153
11003_1669945887178837ECAPATDNN,11006_1658900686305317ECAPATDNN,0.992656
11003_1669945887178837ECAPATDNN,11008_1647223457965141ECAPATDNN,0.992046
11003_1669945887178837ECAPATDNN,11008_1647224665939193ECAPATDNN,0.987524
11003_1669945887178837ECAPATDNN,11008_1647497916442784ECAPATDNN,0.993724
11003_1669945887178837ECAPATDNN,11009_1630400703235272ECAPATDNN,0.986364
11003_1669945887178837ECAPATDNN,11010_1654505711401777ECAPATDNN,0.984904
11003_1669945887178837ECAPATDNN,11010_1654505918424165ECAPATDNN,0.977508
11003_1669945887178837ECAPATDNN,11010_1656726956235426ECAPATDNN,0.990909
11004_1630630285020122ECAPATDNN,18842576205_1630576795195648ECAPATDNN,0.918247
11004_1637817541647925ECAPATDNN,11004_1647330134765089ECAPATDNN,0.905652
11004_1637817541647925ECAPATDNN,11005_1644906708650011ECAPATDNN,0.915443
11004_1637817541647925ECAPATDNN,11007_1665134802601178ECAPATDNN,0.937371
